05/24/2020 22:22:51 - INFO - __main__ -   TRAIN Batch 0000/1314, Loss  211.6870, Recon-Loss  211.3136, KL-Loss    0.3734, KL-Weight  1.000
05/24/2020 22:36:07 - INFO - __main__ -   VALID Batch 0050/105, Loss  121.0401, Recon-Loss  120.1788, KL-Loss    0.8612, KL-Weight  1.000
05/24/2020 22:36:18 - INFO - __main__ -   VALID Batch 0100/105, Loss   94.5738, Recon-Loss   93.9132, KL-Loss    0.6606, KL-Weight  1.000
05/24/2020 22:36:19 - INFO - __main__ -   VALID Batch 0105/105, Loss  100.3959, Recon-Loss   99.8283, KL-Loss    0.5676, KL-Weight  1.000
05/24/2020 22:36:19 - INFO - __main__ -   VALID Epoch 04/10, Mean Negative ELBO  108.4292
05/24/2020 22:36:34 - INFO - __main__ -   TRAIN Batch 0000/1314, Loss  122.0289, Recon-Loss  121.2608, KL-Loss    0.7681, KL-Weight  1.000
05/24/2020 22:36:39 - INFO - __main__ -   TRAIN Batch 0050/1314, Loss   98.7000, Recon-Loss   97.8292, KL-Loss    0.8707, KL-Weight  1.000
05/24/2020 22:36:43 - INFO - __main__ -   TRAIN Batch 0100/1314, Loss   94.3290, Recon-Loss   93.6860, KL-Loss    0.6430, KL-Weight  1.000
05/24/2020 22:36:47 - INFO - __main__ -   TRAIN Batch 0150/1314, Loss  104.4151, Recon-Loss  103.7621, KL-Loss    0.6530, KL-Weight  1.000
05/24/2020 22:36:51 - INFO - __main__ -   TRAIN Batch 0200/1314, Loss   97.3743, Recon-Loss   96.7757, KL-Loss    0.5986, KL-Weight  1.000
05/24/2020 22:36:55 - INFO - __main__ -   TRAIN Batch 0250/1314, Loss  115.3455, Recon-Loss  114.4615, KL-Loss    0.8839, KL-Weight  1.000
05/24/2020 22:36:59 - INFO - __main__ -   TRAIN Batch 0300/1314, Loss  106.2331, Recon-Loss  105.5411, KL-Loss    0.6921, KL-Weight  1.000
05/24/2020 22:37:03 - INFO - __main__ -   TRAIN Batch 0350/1314, Loss  101.9512, Recon-Loss  101.1582, KL-Loss    0.7930, KL-Weight  1.000
05/24/2020 22:37:08 - INFO - __main__ -   TRAIN Batch 0400/1314, Loss  104.2283, Recon-Loss  103.4231, KL-Loss    0.8052, KL-Weight  1.000
05/24/2020 22:37:12 - INFO - __main__ -   TRAIN Batch 0450/1314, Loss  111.4944, Recon-Loss  110.6604, KL-Loss    0.8340, KL-Weight  1.000
05/24/2020 22:37:16 - INFO - __main__ -   TRAIN Batch 0500/1314, Loss   95.9946, Recon-Loss   95.0275, KL-Loss    0.9671, KL-Weight  1.000
05/24/2020 22:37:20 - INFO - __main__ -   TRAIN Batch 0550/1314, Loss  105.2353, Recon-Loss  104.4874, KL-Loss    0.7479, KL-Weight  1.000
05/24/2020 22:37:24 - INFO - __main__ -   TRAIN Batch 0600/1314, Loss   97.8323, Recon-Loss   97.1737, KL-Loss    0.6587, KL-Weight  1.000
05/24/2020 22:37:28 - INFO - __main__ -   TRAIN Batch 0650/1314, Loss  109.5850, Recon-Loss  108.6579, KL-Loss    0.9271, KL-Weight  1.000
05/24/2020 22:37:32 - INFO - __main__ -   TRAIN Batch 0700/1314, Loss   86.6156, Recon-Loss   85.9122, KL-Loss    0.7033, KL-Weight  1.000
05/24/2020 22:37:36 - INFO - __main__ -   TRAIN Batch 0750/1314, Loss   87.6068, Recon-Loss   86.9147, KL-Loss    0.6921, KL-Weight  1.000
05/24/2020 22:37:40 - INFO - __main__ -   TRAIN Batch 0800/1314, Loss  102.8521, Recon-Loss  101.9796, KL-Loss    0.8725, KL-Weight  1.000
05/24/2020 22:37:44 - INFO - __main__ -   TRAIN Batch 0850/1314, Loss  100.2811, Recon-Loss   99.5650, KL-Loss    0.7161, KL-Weight  1.000
05/24/2020 22:37:48 - INFO - __main__ -   TRAIN Batch 0900/1314, Loss  104.9201, Recon-Loss  104.1711, KL-Loss    0.7490, KL-Weight  1.000
05/24/2020 22:37:52 - INFO - __main__ -   TRAIN Batch 0950/1314, Loss  106.7862, Recon-Loss  106.0704, KL-Loss    0.7158, KL-Weight  1.000
05/24/2020 22:37:57 - INFO - __main__ -   TRAIN Batch 1000/1314, Loss  114.2715, Recon-Loss  113.5150, KL-Loss    0.7564, KL-Weight  1.000
05/24/2020 22:38:01 - INFO - __main__ -   TRAIN Batch 1050/1314, Loss  113.1674, Recon-Loss  112.4073, KL-Loss    0.7601, KL-Weight  1.000
05/24/2020 22:38:05 - INFO - __main__ -   TRAIN Batch 1100/1314, Loss   91.8916, Recon-Loss   91.1976, KL-Loss    0.6940, KL-Weight  1.000
05/24/2020 22:38:09 - INFO - __main__ -   TRAIN Batch 1150/1314, Loss  108.4207, Recon-Loss  107.5489, KL-Loss    0.8717, KL-Weight  1.000
05/24/2020 22:38:13 - INFO - __main__ -   TRAIN Batch 1200/1314, Loss  105.0368, Recon-Loss  104.3306, KL-Loss    0.7062, KL-Weight  1.000
05/24/2020 22:38:17 - INFO - __main__ -   TRAIN Batch 1250/1314, Loss  106.3911, Recon-Loss  105.6739, KL-Loss    0.7172, KL-Weight  1.000
05/24/2020 22:38:21 - INFO - __main__ -   TRAIN Batch 1300/1314, Loss  116.7479, Recon-Loss  115.9113, KL-Loss    0.8367, KL-Weight  1.000
05/24/2020 22:38:22 - INFO - __main__ -   TRAIN Batch 1314/1314, Loss  103.9996, Recon-Loss  103.3851, KL-Loss    0.6146, KL-Weight  1.000
05/24/2020 22:38:22 - INFO - __main__ -   TRAIN Epoch 05/10, Mean Negative ELBO  102.7533
05/24/2020 22:38:22 - INFO - __main__ -   Model saved at bin\2020-May-25-05-22-32\E5.pytorch
05/24/2020 22:38:34 - INFO - __main__ -   VALID Batch 0000/105, Loss  132.9401, Recon-Loss  132.2450, KL-Loss    0.6951, KL-Weight  1.000
05/24/2020 22:38:46 - INFO - __main__ -   VALID Batch 0050/105, Loss  120.5511, Recon-Loss  119.6920, KL-Loss    0.8591, KL-Weight  1.000
05/24/2020 22:38:56 - INFO - __main__ -   VALID Batch 0100/105, Loss   93.4198, Recon-Loss   92.8149, KL-Loss    0.6048, KL-Weight  1.000
05/24/2020 22:38:57 - INFO - __main__ -   VALID Batch 0105/105, Loss  100.2052, Recon-Loss   99.6489, KL-Loss    0.5563, KL-Weight  1.000
05/24/2020 22:38:57 - INFO - __main__ -   VALID Epoch 05/10, Mean Negative ELBO  107.9481
05/24/2020 22:39:13 - INFO - __main__ -   TRAIN Batch 0000/1314, Loss  100.5644, Recon-Loss   99.7804, KL-Loss    0.7840, KL-Weight  1.000
05/24/2020 22:39:17 - INFO - __main__ -   TRAIN Batch 0050/1314, Loss  106.7907, Recon-Loss  105.8117, KL-Loss    0.9791, KL-Weight  1.000
05/24/2020 22:39:21 - INFO - __main__ -   TRAIN Batch 0100/1314, Loss  118.7668, Recon-Loss  117.8579, KL-Loss    0.9089, KL-Weight  1.000
05/24/2020 22:39:25 - INFO - __main__ -   TRAIN Batch 0150/1314, Loss   81.6618, Recon-Loss   80.8434, KL-Loss    0.8184, KL-Weight  1.000
05/24/2020 22:39:29 - INFO - __main__ -   TRAIN Batch 0200/1314, Loss  106.7403, Recon-Loss  105.8016, KL-Loss    0.9387, KL-Weight  1.000
05/24/2020 22:39:33 - INFO - __main__ -   TRAIN Batch 0250/1314, Loss  100.3223, Recon-Loss   99.3097, KL-Loss    1.0126, KL-Weight  1.000
05/24/2020 22:39:37 - INFO - __main__ -   TRAIN Batch 0300/1314, Loss  108.0102, Recon-Loss  107.2455, KL-Loss    0.7647, KL-Weight  1.000
05/24/2020 22:39:41 - INFO - __main__ -   TRAIN Batch 0350/1314, Loss   96.1415, Recon-Loss   95.3777, KL-Loss    0.7638, KL-Weight  1.000
05/24/2020 22:39:45 - INFO - __main__ -   TRAIN Batch 0400/1314, Loss  101.1135, Recon-Loss  100.2910, KL-Loss    0.8225, KL-Weight  1.000
05/24/2020 22:39:49 - INFO - __main__ -   TRAIN Batch 0450/1314, Loss  107.2582, Recon-Loss  106.4093, KL-Loss    0.8489, KL-Weight  1.000
05/24/2020 22:39:53 - INFO - __main__ -   TRAIN Batch 0500/1314, Loss  107.4501, Recon-Loss  106.6469, KL-Loss    0.8031, KL-Weight  1.000
05/24/2020 22:39:57 - INFO - __main__ -   TRAIN Batch 0550/1314, Loss   83.9343, Recon-Loss   82.9841, KL-Loss    0.9502, KL-Weight  1.000
05/24/2020 22:40:01 - INFO - __main__ -   TRAIN Batch 0600/1314, Loss   99.8327, Recon-Loss   98.8721, KL-Loss    0.9606, KL-Weight  1.000
05/24/2020 22:40:05 - INFO - __main__ -   TRAIN Batch 0650/1314, Loss  112.6015, Recon-Loss  111.5569, KL-Loss    1.0445, KL-Weight  1.000
05/24/2020 22:40:10 - INFO - __main__ -   TRAIN Batch 0700/1314, Loss  106.9281, Recon-Loss  106.0500, KL-Loss    0.8781, KL-Weight  1.000
05/24/2020 22:40:14 - INFO - __main__ -   TRAIN Batch 0750/1314, Loss   88.0345, Recon-Loss   87.2846, KL-Loss    0.7499, KL-Weight  1.000
05/24/2020 22:40:18 - INFO - __main__ -   TRAIN Batch 0800/1314, Loss   88.5777, Recon-Loss   87.7651, KL-Loss    0.8125, KL-Weight  1.000
05/24/2020 22:40:22 - INFO - __main__ -   TRAIN Batch 0850/1314, Loss   92.6372, Recon-Loss   91.8407, KL-Loss    0.7965, KL-Weight  1.000
05/24/2020 22:40:25 - INFO - __main__ -   TRAIN Batch 0900/1314, Loss   95.1991, Recon-Loss   94.2617, KL-Loss    0.9374, KL-Weight  1.000
05/24/2020 22:40:29 - INFO - __main__ -   TRAIN Batch 0950/1314, Loss  100.7472, Recon-Loss   99.8120, KL-Loss    0.9352, KL-Weight  1.000
05/24/2020 22:40:33 - INFO - __main__ -   TRAIN Batch 1000/1314, Loss  109.9535, Recon-Loss  109.1421, KL-Loss    0.8114, KL-Weight  1.000
05/24/2020 22:40:38 - INFO - __main__ -   TRAIN Batch 1050/1314, Loss  103.6486, Recon-Loss  102.5768, KL-Loss    1.0718, KL-Weight  1.000
05/24/2020 22:40:42 - INFO - __main__ -   TRAIN Batch 1100/1314, Loss   97.9094, Recon-Loss   97.0375, KL-Loss    0.8720, KL-Weight  1.000
05/24/2020 22:40:46 - INFO - __main__ -   TRAIN Batch 1150/1314, Loss  112.1316, Recon-Loss  111.2532, KL-Loss    0.8784, KL-Weight  1.000
05/24/2020 22:40:50 - INFO - __main__ -   TRAIN Batch 1200/1314, Loss   99.3069, Recon-Loss   98.1587, KL-Loss    1.1481, KL-Weight  1.000
05/24/2020 22:40:54 - INFO - __main__ -   TRAIN Batch 1250/1314, Loss  103.7582, Recon-Loss  102.9616, KL-Loss    0.7967, KL-Weight  1.000
05/24/2020 22:40:58 - INFO - __main__ -   TRAIN Batch 1300/1314, Loss   94.8762, Recon-Loss   93.9771, KL-Loss    0.8991, KL-Weight  1.000
05/24/2020 22:40:59 - INFO - __main__ -   TRAIN Batch 1314/1314, Loss   95.6610, Recon-Loss   94.6367, KL-Loss    1.0244, KL-Weight  1.000
05/24/2020 22:40:59 - INFO - __main__ -   TRAIN Epoch 06/10, Mean Negative ELBO  100.9815
05/24/2020 22:40:59 - INFO - __main__ -   Model saved at bin\2020-May-25-05-22-32\E6.pytorch
05/24/2020 22:41:12 - INFO - __main__ -   VALID Batch 0000/105, Loss  132.8970, Recon-Loss  132.1291, KL-Loss    0.7680, KL-Weight  1.000
05/24/2020 22:41:23 - INFO - __main__ -   VALID Batch 0050/105, Loss  119.1636, Recon-Loss  118.0822, KL-Loss    1.0814, KL-Weight  1.000
05/24/2020 22:41:33 - INFO - __main__ -   VALID Batch 0100/105, Loss   94.1623, Recon-Loss   93.4784, KL-Loss    0.6838, KL-Weight  1.000
05/24/2020 22:41:34 - INFO - __main__ -   VALID Batch 0105/105, Loss   99.0044, Recon-Loss   98.3883, KL-Loss    0.6160, KL-Weight  1.000
05/24/2020 22:41:34 - INFO - __main__ -   VALID Epoch 06/10, Mean Negative ELBO  107.8982
05/24/2020 22:41:52 - INFO - __main__ -   TRAIN Batch 0000/1314, Loss   97.2505, Recon-Loss   96.3486, KL-Loss    0.9019, KL-Weight  1.000
05/24/2020 22:41:56 - INFO - __main__ -   TRAIN Batch 0050/1314, Loss   88.7236, Recon-Loss   87.7803, KL-Loss    0.9433, KL-Weight  1.000
05/24/2020 22:42:00 - INFO - __main__ -   TRAIN Batch 0100/1314, Loss  116.5203, Recon-Loss  115.4414, KL-Loss    1.0788, KL-Weight  1.000
05/24/2020 22:42:04 - INFO - __main__ -   TRAIN Batch 0150/1314, Loss   97.9998, Recon-Loss   97.1219, KL-Loss    0.8778, KL-Weight  1.000
05/24/2020 22:42:08 - INFO - __main__ -   TRAIN Batch 0200/1314, Loss  109.6647, Recon-Loss  108.6504, KL-Loss    1.0143, KL-Weight  1.000
05/24/2020 22:42:12 - INFO - __main__ -   TRAIN Batch 0250/1314, Loss  101.5314, Recon-Loss  100.5290, KL-Loss    1.0024, KL-Weight  1.000
05/24/2020 22:42:17 - INFO - __main__ -   TRAIN Batch 0300/1314, Loss   91.2253, Recon-Loss   90.4737, KL-Loss    0.7516, KL-Weight  1.000
05/24/2020 22:42:21 - INFO - __main__ -   TRAIN Batch 0350/1314, Loss  103.8104, Recon-Loss  102.8078, KL-Loss    1.0026, KL-Weight  1.000
05/24/2020 22:42:26 - INFO - __main__ -   TRAIN Batch 0400/1314, Loss   92.1498, Recon-Loss   91.1226, KL-Loss    1.0272, KL-Weight  1.000
05/24/2020 22:42:30 - INFO - __main__ -   TRAIN Batch 0450/1314, Loss   94.5315, Recon-Loss   93.6763, KL-Loss    0.8553, KL-Weight  1.000
05/24/2020 22:42:35 - INFO - __main__ -   TRAIN Batch 0500/1314, Loss  104.4948, Recon-Loss  103.5491, KL-Loss    0.9457, KL-Weight  1.000
05/24/2020 22:42:40 - INFO - __main__ -   TRAIN Batch 0550/1314, Loss   91.8568, Recon-Loss   90.8364, KL-Loss    1.0204, KL-Weight  1.000
05/24/2020 22:42:44 - INFO - __main__ -   TRAIN Batch 0600/1314, Loss  118.9170, Recon-Loss  117.7857, KL-Loss    1.1313, KL-Weight  1.000
05/24/2020 22:42:48 - INFO - __main__ -   TRAIN Batch 0650/1314, Loss  109.9701, Recon-Loss  108.8441, KL-Loss    1.1260, KL-Weight  1.000
05/24/2020 22:42:52 - INFO - __main__ -   TRAIN Batch 0700/1314, Loss   99.5461, Recon-Loss   98.5287, KL-Loss    1.0174, KL-Weight  1.000
05/24/2020 22:42:56 - INFO - __main__ -   TRAIN Batch 0750/1314, Loss  101.5992, Recon-Loss  100.4777, KL-Loss    1.1214, KL-Weight  1.000
05/24/2020 22:43:00 - INFO - __main__ -   TRAIN Batch 0800/1314, Loss   96.4657, Recon-Loss   95.4384, KL-Loss    1.0273, KL-Weight  1.000
05/24/2020 22:43:04 - INFO - __main__ -   TRAIN Batch 0850/1314, Loss  109.2287, Recon-Loss  108.2750, KL-Loss    0.9537, KL-Weight  1.000
05/24/2020 22:43:08 - INFO - __main__ -   TRAIN Batch 0900/1314, Loss  113.3880, Recon-Loss  112.5223, KL-Loss    0.8657, KL-Weight  1.000
05/24/2020 22:43:12 - INFO - __main__ -   TRAIN Batch 0950/1314, Loss   98.2955, Recon-Loss   97.4720, KL-Loss    0.8235, KL-Weight  1.000
05/24/2020 22:43:16 - INFO - __main__ -   TRAIN Batch 1000/1314, Loss  102.0618, Recon-Loss  101.0387, KL-Loss    1.0231, KL-Weight  1.000
05/24/2020 22:43:20 - INFO - __main__ -   TRAIN Batch 1050/1314, Loss   96.8079, Recon-Loss   95.7909, KL-Loss    1.0170, KL-Weight  1.000
05/24/2020 22:43:24 - INFO - __main__ -   TRAIN Batch 1100/1314, Loss  112.8679, Recon-Loss  112.0872, KL-Loss    0.7807, KL-Weight  1.000
05/24/2020 22:43:28 - INFO - __main__ -   TRAIN Batch 1150/1314, Loss  110.1683, Recon-Loss  109.0339, KL-Loss    1.1344, KL-Weight  1.000
05/24/2020 22:43:32 - INFO - __main__ -   TRAIN Batch 1200/1314, Loss  102.8710, Recon-Loss  101.8221, KL-Loss    1.0489, KL-Weight  1.000
05/24/2020 22:43:37 - INFO - __main__ -   TRAIN Batch 1250/1314, Loss  124.5559, Recon-Loss  123.4125, KL-Loss    1.1433, KL-Weight  1.000
05/24/2020 22:43:41 - INFO - __main__ -   TRAIN Batch 1300/1314, Loss   99.8005, Recon-Loss   98.8741, KL-Loss    0.9264, KL-Weight  1.000
05/24/2020 22:43:42 - INFO - __main__ -   TRAIN Batch 1314/1314, Loss  101.6134, Recon-Loss  100.7210, KL-Loss    0.8925, KL-Weight  1.000
05/24/2020 22:43:42 - INFO - __main__ -   TRAIN Epoch 07/10, Mean Negative ELBO   99.5022
05/24/2020 22:43:42 - INFO - __main__ -   Model saved at bin\2020-May-25-05-22-32\E7.pytorch
05/24/2020 22:43:54 - INFO - __main__ -   VALID Batch 0000/105, Loss  132.4624, Recon-Loss  131.6303, KL-Loss    0.8321, KL-Weight  1.000
05/24/2020 22:44:05 - INFO - __main__ -   VALID Batch 0050/105, Loss  118.2591, Recon-Loss  117.1206, KL-Loss    1.1385, KL-Weight  1.000
05/24/2020 22:44:16 - INFO - __main__ -   VALID Batch 0100/105, Loss   94.2508, Recon-Loss   93.3620, KL-Loss    0.8888, KL-Weight  1.000
05/24/2020 22:44:17 - INFO - __main__ -   VALID Batch 0105/105, Loss   99.4022, Recon-Loss   98.7327, KL-Loss    0.6694, KL-Weight  1.000
05/24/2020 22:44:17 - INFO - __main__ -   VALID Epoch 07/10, Mean Negative ELBO  107.8857
05/24/2020 22:44:39 - INFO - __main__ -   TRAIN Batch 0000/1314, Loss   98.5313, Recon-Loss   97.4173, KL-Loss    1.1140, KL-Weight  1.000
05/24/2020 22:44:44 - INFO - __main__ -   TRAIN Batch 0050/1314, Loss   93.7374, Recon-Loss   92.7289, KL-Loss    1.0086, KL-Weight  1.000
05/24/2020 22:44:48 - INFO - __main__ -   TRAIN Batch 0100/1314, Loss  113.5407, Recon-Loss  112.4354, KL-Loss    1.1053, KL-Weight  1.000
05/24/2020 22:44:52 - INFO - __main__ -   TRAIN Batch 0150/1314, Loss   99.3057, Recon-Loss   98.2576, KL-Loss    1.0481, KL-Weight  1.000
05/24/2020 22:44:55 - INFO - __main__ -   TRAIN Batch 0200/1314, Loss   92.2334, Recon-Loss   91.2166, KL-Loss    1.0168, KL-Weight  1.000
05/24/2020 22:44:59 - INFO - __main__ -   TRAIN Batch 0250/1314, Loss   90.7872, Recon-Loss   89.8341, KL-Loss    0.9531, KL-Weight  1.000
05/24/2020 22:45:03 - INFO - __main__ -   TRAIN Batch 0300/1314, Loss   98.2307, Recon-Loss   97.2253, KL-Loss    1.0054, KL-Weight  1.000
05/24/2020 22:45:08 - INFO - __main__ -   TRAIN Batch 0350/1314, Loss  100.4138, Recon-Loss   99.2359, KL-Loss    1.1779, KL-Weight  1.000
05/24/2020 22:45:12 - INFO - __main__ -   TRAIN Batch 0400/1314, Loss  108.7533, Recon-Loss  107.8667, KL-Loss    0.8866, KL-Weight  1.000
05/24/2020 22:45:16 - INFO - __main__ -   TRAIN Batch 0450/1314, Loss  102.3813, Recon-Loss  101.3885, KL-Loss    0.9928, KL-Weight  1.000
05/24/2020 22:45:20 - INFO - __main__ -   TRAIN Batch 0500/1314, Loss  112.2437, Recon-Loss  111.1221, KL-Loss    1.1215, KL-Weight  1.000
05/24/2020 22:45:24 - INFO - __main__ -   TRAIN Batch 0550/1314, Loss  102.4791, Recon-Loss  101.4151, KL-Loss    1.0640, KL-Weight  1.000
05/24/2020 22:45:28 - INFO - __main__ -   TRAIN Batch 0600/1314, Loss   86.8901, Recon-Loss   86.0437, KL-Loss    0.8464, KL-Weight  1.000
05/24/2020 22:45:32 - INFO - __main__ -   TRAIN Batch 0650/1314, Loss   86.7812, Recon-Loss   85.7656, KL-Loss    1.0156, KL-Weight  1.000
05/24/2020 22:45:36 - INFO - __main__ -   TRAIN Batch 0700/1314, Loss  105.6455, Recon-Loss  104.6080, KL-Loss    1.0374, KL-Weight  1.000
05/24/2020 22:45:40 - INFO - __main__ -   TRAIN Batch 0750/1314, Loss  101.5058, Recon-Loss  100.4106, KL-Loss    1.0952, KL-Weight  1.000
05/24/2020 22:45:44 - INFO - __main__ -   TRAIN Batch 0800/1314, Loss   83.9705, Recon-Loss   82.9477, KL-Loss    1.0228, KL-Weight  1.000
05/24/2020 22:45:48 - INFO - __main__ -   TRAIN Batch 0850/1314, Loss   97.3645, Recon-Loss   96.4396, KL-Loss    0.9249, KL-Weight  1.000
05/24/2020 22:45:52 - INFO - __main__ -   TRAIN Batch 0900/1314, Loss   83.9577, Recon-Loss   82.8049, KL-Loss    1.1528, KL-Weight  1.000
05/24/2020 22:45:56 - INFO - __main__ -   TRAIN Batch 0950/1314, Loss  105.0489, Recon-Loss  104.0281, KL-Loss    1.0208, KL-Weight  1.000
05/24/2020 22:46:00 - INFO - __main__ -   TRAIN Batch 1000/1314, Loss  100.1283, Recon-Loss   99.0813, KL-Loss    1.0471, KL-Weight  1.000
05/24/2020 22:46:04 - INFO - __main__ -   TRAIN Batch 1050/1314, Loss  101.8902, Recon-Loss  100.8850, KL-Loss    1.0052, KL-Weight  1.000
05/24/2020 22:46:08 - INFO - __main__ -   TRAIN Batch 1100/1314, Loss  109.2814, Recon-Loss  108.2433, KL-Loss    1.0382, KL-Weight  1.000
05/24/2020 22:46:12 - INFO - __main__ -   TRAIN Batch 1150/1314, Loss  112.1720, Recon-Loss  111.3108, KL-Loss    0.8611, KL-Weight  1.000
05/24/2020 22:46:16 - INFO - __main__ -   TRAIN Batch 1200/1314, Loss   99.5148, Recon-Loss   98.4321, KL-Loss    1.0827, KL-Weight  1.000
05/24/2020 22:46:20 - INFO - __main__ -   TRAIN Batch 1250/1314, Loss   95.8912, Recon-Loss   94.9144, KL-Loss    0.9768, KL-Weight  1.000
05/24/2020 22:46:24 - INFO - __main__ -   TRAIN Batch 1300/1314, Loss  101.8819, Recon-Loss  100.8064, KL-Loss    1.0755, KL-Weight  1.000
05/24/2020 22:46:25 - INFO - __main__ -   TRAIN Batch 1314/1314, Loss  118.1518, Recon-Loss  117.1481, KL-Loss    1.0037, KL-Weight  1.000
05/24/2020 22:46:25 - INFO - __main__ -   TRAIN Epoch 08/10, Mean Negative ELBO   98.2091
05/24/2020 22:46:25 - INFO - __main__ -   Model saved at bin\2020-May-25-05-22-32\E8.pytorch
05/24/2020 22:46:37 - INFO - __main__ -   VALID Batch 0000/105, Loss  132.4850, Recon-Loss  131.6432, KL-Loss    0.8417, KL-Weight  1.000
05/24/2020 22:46:49 - INFO - __main__ -   VALID Batch 0050/105, Loss  118.9749, Recon-Loss  117.7721, KL-Loss    1.2028, KL-Weight  1.000
05/24/2020 22:47:00 - INFO - __main__ -   VALID Batch 0100/105, Loss   94.0608, Recon-Loss   93.1989, KL-Loss    0.8619, KL-Weight  1.000
05/24/2020 22:47:01 - INFO - __main__ -   VALID Batch 0105/105, Loss  100.5269, Recon-Loss   99.8031, KL-Loss    0.7239, KL-Weight  1.000
05/24/2020 22:47:01 - INFO - __main__ -   VALID Epoch 08/10, Mean Negative ELBO  107.8758
05/24/2020 22:47:16 - INFO - __main__ -   TRAIN Batch 0000/1314, Loss  103.7314, Recon-Loss  102.6020, KL-Loss    1.1294, KL-Weight  1.000
05/24/2020 22:47:20 - INFO - __main__ -   TRAIN Batch 0050/1314, Loss  100.1946, Recon-Loss   99.1139, KL-Loss    1.0807, KL-Weight  1.000
05/24/2020 22:47:25 - INFO - __main__ -   TRAIN Batch 0100/1314, Loss   81.9450, Recon-Loss   80.9806, KL-Loss    0.9644, KL-Weight  1.000
05/24/2020 22:47:30 - INFO - __main__ -   TRAIN Batch 0150/1314, Loss   87.7210, Recon-Loss   86.8474, KL-Loss    0.8737, KL-Weight  1.000
05/24/2020 22:47:34 - INFO - __main__ -   TRAIN Batch 0200/1314, Loss   93.6480, Recon-Loss   92.4812, KL-Loss    1.1668, KL-Weight  1.000
05/24/2020 22:47:38 - INFO - __main__ -   TRAIN Batch 0250/1314, Loss  110.9461, Recon-Loss  109.7668, KL-Loss    1.1794, KL-Weight  1.000
05/24/2020 22:47:42 - INFO - __main__ -   TRAIN Batch 0300/1314, Loss   96.7339, Recon-Loss   95.5048, KL-Loss    1.2292, KL-Weight  1.000
05/24/2020 22:47:47 - INFO - __main__ -   TRAIN Batch 0350/1314, Loss  102.5507, Recon-Loss  101.4123, KL-Loss    1.1384, KL-Weight  1.000
05/24/2020 22:47:51 - INFO - __main__ -   TRAIN Batch 0400/1314, Loss   90.2274, Recon-Loss   89.1476, KL-Loss    1.0798, KL-Weight  1.000
05/24/2020 22:47:55 - INFO - __main__ -   TRAIN Batch 0450/1314, Loss   80.0550, Recon-Loss   78.9274, KL-Loss    1.1276, KL-Weight  1.000
05/24/2020 22:47:59 - INFO - __main__ -   TRAIN Batch 0500/1314, Loss   88.9281, Recon-Loss   87.8234, KL-Loss    1.1047, KL-Weight  1.000
05/24/2020 22:48:03 - INFO - __main__ -   TRAIN Batch 0550/1314, Loss  105.8467, Recon-Loss  104.6982, KL-Loss    1.1484, KL-Weight  1.000
05/24/2020 22:48:07 - INFO - __main__ -   TRAIN Batch 0600/1314, Loss  103.7770, Recon-Loss  102.5989, KL-Loss    1.1781, KL-Weight  1.000
05/24/2020 22:48:11 - INFO - __main__ -   TRAIN Batch 0650/1314, Loss   96.8669, Recon-Loss   95.8347, KL-Loss    1.0322, KL-Weight  1.000
05/24/2020 22:48:15 - INFO - __main__ -   TRAIN Batch 0700/1314, Loss   99.9869, Recon-Loss   98.9343, KL-Loss    1.0526, KL-Weight  1.000
05/24/2020 22:48:19 - INFO - __main__ -   TRAIN Batch 0750/1314, Loss   98.0987, Recon-Loss   97.1640, KL-Loss    0.9347, KL-Weight  1.000
05/24/2020 22:48:23 - INFO - __main__ -   TRAIN Batch 0800/1314, Loss   86.3329, Recon-Loss   85.2044, KL-Loss    1.1284, KL-Weight  1.000
05/24/2020 22:48:27 - INFO - __main__ -   TRAIN Batch 0850/1314, Loss   92.3889, Recon-Loss   91.4381, KL-Loss    0.9508, KL-Weight  1.000
05/24/2020 22:48:31 - INFO - __main__ -   TRAIN Batch 0900/1314, Loss  101.4178, Recon-Loss  100.3494, KL-Loss    1.0684, KL-Weight  1.000
05/24/2020 22:48:35 - INFO - __main__ -   TRAIN Batch 0950/1314, Loss   93.6678, Recon-Loss   92.7042, KL-Loss    0.9636, KL-Weight  1.000
05/24/2020 22:48:39 - INFO - __main__ -   TRAIN Batch 1000/1314, Loss   97.4262, Recon-Loss   96.4803, KL-Loss    0.9459, KL-Weight  1.000
05/24/2020 22:48:43 - INFO - __main__ -   TRAIN Batch 1050/1314, Loss   91.2136, Recon-Loss   90.2818, KL-Loss    0.9318, KL-Weight  1.000
05/24/2020 22:48:47 - INFO - __main__ -   TRAIN Batch 1100/1314, Loss   92.2940, Recon-Loss   91.3105, KL-Loss    0.9834, KL-Weight  1.000
05/24/2020 22:48:51 - INFO - __main__ -   TRAIN Batch 1150/1314, Loss   96.9964, Recon-Loss   96.0005, KL-Loss    0.9959, KL-Weight  1.000
05/24/2020 22:48:55 - INFO - __main__ -   TRAIN Batch 1200/1314, Loss  100.3864, Recon-Loss   99.3601, KL-Loss    1.0263, KL-Weight  1.000
05/24/2020 22:48:59 - INFO - __main__ -   TRAIN Batch 1250/1314, Loss  101.0704, Recon-Loss   99.7031, KL-Loss    1.3673, KL-Weight  1.000
05/24/2020 22:49:03 - INFO - __main__ -   TRAIN Batch 1300/1314, Loss   88.6392, Recon-Loss   87.5618, KL-Loss    1.0774, KL-Weight  1.000
ght  1.000
